Date,Sydney(SYDD),Melbourne (MELD),Brisbane inc Gold Coast (BRID),Adelaide (ADED),Perth (PERD),5 Cap City Aggregate (AUSD)
2016-05-19,156.9317423351593,136.13760471313682,105.25132817938666,108.44239062694754,100.64415719383759,133.4249398156975
2016-05-18,156.88720509364154,136.09491282369956,105.22011138387131,108.58801196559891,100.23655287666463,133.35263806800128
2016-05-17,156.79176814753205,136.05563628541725,105.25913237826549,108.51975196310607,100.19221098441989,133.30326126469654
2016-05-16,156.71700920641294,135.81314635341357,105.24547503022752,108.52657796335536,100.21438193054226,133.20627111534796
2016-05-15,156.4927323830556,135.98391391116263,105.21425823471219,108.45604262744611,100.28430568369744,133.17629234191295
2016-05-14,156.35275819542832,136.18712730488406,105.30595757153849,108.5220272965225,100.4224477326138,133.22214223069594
2016-05-13,156.11416583015458,136.16492752237667,105.36058696369032,108.67447463542317,100.57252798328837,133.1692385128694
2016-05-12,156.00600395789712,136.23494222105379,105.35668486425091,108.69040196933815,100.845401166333,133.18687308547825
2016-05-11,155.96941979522182,136.0846667702346,105.30595757153849,108.5220272965225,101.138739838106,133.14455011121706
2016-05-10,155.73400866148506,135.919022239218,105.32741911845528,108.02827994515766,101.4661876577596,133.01758118843344
2016-05-09,155.23137407864166,135.4050118903933,105.35083171509179,108.06468527982052,101.60603516406998,132.71073962503974
2016-05-08,155.1327559009952,135.27864389765898,105.30595757153849,107.77799326935062,101.52587866655061,132.59964181760407
2016-05-07,154.76373304270513,135.09421493528998,105.18109038947716,107.95319394241555,101.76123178692661,132.43564029234193
2016-05-06,154.03204978919894,134.819279167314,105.2844960246217,107.96684594291412,101.96077030202802,132.13761601525263
2016-05-05,152.69434192789743,134.1874392036424,105.5400835379035,108.06923594665338,102.43829837235616,131.58212697807437
2016-05-04,153.05541170734503,134.49994383432323,105.3313212178947,108.32179795587686,102.48434572199494,131.79374184938038
2016-05-03,153.46101872831042,134.95077018678077,105.31766386985673,108.5379546304375,103.26032883627818,132.18170244677472
2016-05-02,152.77387271632202,134.1737777990225,105.16157989228007,108.39460862520255,103.12730315954391,131.6544287257706
2016-05-01,151.9324369747899,133.62732161422548,105.09719525152968,108.36957995762184,102.95334650535294,131.16066069272324
2016-04-30,151.9499337482433,133.95007229837123,104.97232806946836,107.65512526486351,103.14606319087822,131.21356441054976
2016-04-29,151.92130266441046,134.64509625840995,104.87477558348294,106.24214321326188,103.27567795282442,131.3035007308548
2016-04-28,151.51569564344507,133.86810387065165,104.61723702048145,106.8997145706095,103.13583044651406,130.91906704798222
2016-04-27,150.72515960650472,132.22019693837314,104.2562928223354,108.05785927957125,102.88853912437983,130.14843622497617
2016-04-26,151.04169214443456,132.57880880964618,104.38701315355586,107.6869799326935,102.90900461310818,130.36181455354307
2016-04-25,151.58250150572172,133.18332596407788,104.64650276627707,107.1545519132494,103.12218678736181,130.7621193517636
2016-04-24,151.66839475722028,133.2909095254598,104.38506210383615,107.0544372429266,102.85613543389329,130.74272132189387
2016-04-23,151.85290618636532,133.43093892281405,103.94022276774264,106.79732456687026,102.73163704412917,130.74448477915476
2016-04-22,151.93879943786388,133.6017064805631,103.8602297292346,106.88606257011094,102.46558569066062,130.78680775341596
2016-04-21,152.13603579315685,134.00130256569594,103.99485215989448,107.1135959117537,101.81580642353555,130.93493816333017
2016-04-20,151.83063756560642,133.20894109774025,103.79974718792364,107.21371058207653,101.94712664287579,130.5822467111535
2016-04-19,150.88263056758538,131.88890787633994,103.31198475799656,107.46854792471645,102.05115954391157,129.8080889736257
2016-04-18,151.17689448475633,132.85715992877715,103.20077492397319,107.73021126760564,102.21488345373837,130.2225014299333
2016-04-17,151.38367453466026,133.8783499241166,103.23394276920823,108.10109061448337,102.66171329097398,130.6880541468065
2016-04-16,151.2961906673932,133.67172117924022,103.17736232733668,107.79392060326562,102.6224877709113,130.55755830950113
2016-04-15,150.9892018240743,133.33701676605205,103.161753929579,107.10904524492086,102.19782887979807,130.2436629170639
2016-04-14,151.05282645481398,133.51973805284356,103.23394276920823,106.81097656736883,102.28651266428757,130.32125503654277
2016-04-13,151.18166633206184,133.7144130686775,103.39587989594402,106.32177988283684,102.1824797632518,130.4006106132825
2016-04-12,150.75697192187454,132.8520369020447,103.42514564173965,106.38093855166397,102.12278875446079,129.99501544327933
2016-04-11,149.73897783003986,131.4312508215724,103.19492177481405,106.60847189330676,102.09891235094437,129.18911547505564
2016-04-10,149.95371095878625,131.55591113872924,103.04859304583591,106.26717188084258,102.1006178083384,129.25259993644744
2016-04-09,150.2686528809476,132.06992148755396,103.068103543033,105.80300386389132,102.32062181216817,129.51359161105816
2016-04-08,150.00938251068345,131.99990678887684,102.92957901293371,105.6619331920728,102.38201827835321,129.37604194470927
2016-04-07,149.50515731207156,131.79157036842295,102.69740409628842,105.47990651875857,102.10914509530856,129.0515658087067
2016-04-06,149.49879484899762,131.93672279250967,102.75008243872055,105.29560451202792,102.20465070937418,129.0974156974897
2016-04-05,149.62763472624545,132.43365638555946,102.6642362510534,105.05214383647015,102.38031282095916,129.28081525262155
2016-04-04,149.4797074597757,132.3363188776425,102.69740409628842,105.4252985167643,102.40930559665767,129.2367288210995
2016-04-03,149.3031491094731,131.68569448261854,102.60960685890154,106.22849121276332,102.40760013926365,129.02687740705434
2016-04-02,149.00729457653367,131.89573857864988,102.63497050525775,105.90084320079771,102.50651666811731,128.97573714648874
2016-04-01,148.54442538790258,132.4609791947993,102.85934122302423,105.46170385142715,102.80838262686048,129.01982357801083
2016-03-31,148.3901356583589,132.52587086674396,103.10712453742718,105.50948585317214,102.66682966315607,129.01100629170642
2016-03-30,148.00202541084693,132.54807064925134,103.21638332173085,105.6118758569114,102.25069805901296,128.8540585954878
2016-03-29,148.02747526314278,132.75469939412773,103.19492177481405,105.52996385391998,102.17224701888763,128.9051988560534
2016-03-28,147.97498494278256,133.0894038073159,103.19101967537463,105.59594852299638,102.07333049003394,128.9792640610105
2016-03-27,147.93362893280178,133.2191871512052,103.19687282453376,105.58002118908139,101.97782487596832,128.9898448045758
2016-03-26,147.91613215934836,133.26017136506496,103.09151613966951,105.68923719306993,101.95224301505787,128.98455443279315
2016-03-25,147.7968359767115,133.10306521193584,103.00176785256292,105.70061386015207,102.08356323439813,128.8981450270099
2016-03-24,147.86841368629362,133.04329656672365,102.95689370900965,105.79390253022561,102.04263225694143,128.89990848427075
2016-03-23,147.96226001663464,133.07232705154098,102.94713846041108,105.9326978686277,101.98123579075637,128.94399491579284
2016-03-22,148.18494622422347,133.34213979278454,102.91787271461547,106.02143587186838,101.94542118548176,129.10094261201147
2016-03-21,148.19448991883442,133.79467382081955,102.89446011797897,106.01688520503552,102.08697414918618,129.25259993644744
2016-03-20,148.24379900765766,133.94665694721624,102.92957901293371,106.18070921101834,102.09891235094437,129.33371897044805
2016-03-19,148.33128287492468,134.07302493995056,102.97640420620671,106.17843387760189,101.98805762033248,129.39720343183987
2016-03-18,148.4251292052657,134.27453065809445,103.03493569779798,106.07149320702979,101.82774462529376,129.47126863679696
2016-03-17,148.49193506754236,134.43675983795606,103.15394973070019,106.10789854169263,101.70324623552965,129.5506242135367
2016-03-16,148.61441248171624,134.52726664356308,103.17346022789725,106.08286987411194,101.54975507006702,129.60176447410234
2016-03-15,148.55396908251356,134.5050668610557,103.28857216136005,106.02826187211767,101.55146052746106,129.58942027327615
2016-03-14,148.54442538790258,134.45383659373098,103.45636243725497,106.02598653870125,101.69130803377143,129.61410867492853
2016-03-13,148.4267198210342,134.5016515099007,103.56171912211921,106.06921787361337,101.723711724258,129.61058176040675
2016-03-12,148.46966644678346,134.52555896798557,103.63976111090757,106.09879720802692,101.81921733832361,129.65995856371148
2016-03-11,148.3503702641466,134.4316368112236,103.61244641483162,106.13975320952264,101.82603916789972,129.58765681601528
2016-03-10,148.20721484498236,134.2062236349948,103.63390796174842,106.0646672067805,101.96588667421011,129.48537629488402
